latitude,longitude
51.85866796575,19.12166106152
51.8453945287,19.142411265600003
51.83212109165,19.163161469680002
51.8188476546,19.18391167376
51.80557421755,19.18391167376
51.7923007805,19.204661877840003
51.779027343450004,19.246162286
51.7657539064,19.28766269416
51.75248046935,19.329163102320003
51.75248046935,19.37066351048
51.7392070323,19.41216391864
51.72593359525,19.453664326800002
51.7126601582,19.49516473496
51.69938672115,19.49516473496
51.6861132841,19.49516473496
51.67283984705,19.49516473496
51.659566410000004,19.47441453088
51.64629297295,19.453664326800002
51.6330195359,19.43291412272
51.61974609885,19.43291412272
51.6064726618,19.391413714560002
51.59319922475,19.391413714560002
51.5799257877,19.41216391864
51.56665235065,19.43291412272
51.5533789136,19.47441453088
51.54010547655,19.453664326800002
51.5268320395,19.49516473496
51.513558602450004,19.51591493904
51.5002851654,19.49516473496
51.48701172835,19.51591493904
51.4737382913,19.51591493904
51.46046485425,19.53666514312
51.4471914172,19.51591493904
51.43391798015,19.49516473496
51.4206445431,19.49516473496
51.40737110605,19.49516473496
51.394097669000004,19.47441453088
51.38082423195,19.43291412272
51.3675507949,19.43291412272
51.35427735785,19.41216391864
51.3410039208,19.37066351048
51.32773048375,19.391413714560002
51.3144570467,19.37066351048
51.30118360965,19.391413714560002
51.2879101726,19.41216391864
51.274636735550004,19.391413714560002
51.2613632985,19.391413714560002
51.24808986145,19.41216391864
51.2348164244,19.43291412272
51.22154298735,19.47441453088
51.2082695503,19.453664326800002
51.19499611325,19.47441453088
51.1817226762,19.47441453088
51.16844923915,19.47441453088
51.155175802100004,19.453664326800002
51.14190236505,19.47441453088
51.128628928,19.51591493904
51.11535549095,19.51591493904
51.1020820539,19.53666514312
51.08880861685,19.557415347200003
51.0755351798,19.57816555128
51.06226174275,19.57816555128
51.0489883057,19.53666514312
51.035714868650004,19.51591493904
51.0224414316,19.557415347200003
51.00916799455,19.557415347200003
50.9958945575,19.51591493904
50.98262112045,19.53666514312
50.9693476834,19.557415347200003
50.95607424635,19.51591493904
50.9428008093,19.53666514312
50.92952737225,19.49516473496
50.916253935200004,19.51591493904
50.90298049815,19.49516473496
50.8897070611,19.51591493904
50.87643362405,19.53666514312
50.863160187,19.557415347200003
50.84988674995,19.53666514312
50.8366133129,19.51591493904
50.82333987585,19.53666514312
50.8100664388,19.49516473496
50.796793001750004,19.49516473496
50.7835195647,19.453664326800002
50.77024612765,19.47441453088
50.7569726906,19.47441453088
50.74369925355,19.49516473496
50.7304258165,19.49516473496
50.71715237945,19.47441453088
50.7038789424,19.49516473496
50.69060550535,19.49516473496
50.677332068300004,19.51591493904
50.66405863125,19.49516473496
50.6507851942,19.49516473496
50.63751175715,19.453664326800002
50.6242383201,19.41216391864
50.61096488305,19.43291412272
50.597691446,19.41216391864
50.58441800895,19.391413714560002
50.5711445719,19.37066351048
50.557871134850004,19.3499133064
50.5445976978,19.37066351048
50.53132426075,19.3499133064
50.5180508237,19.391413714560002
50.50477738665,19.37066351048
50.4915039496,19.41216391864
50.47823051255,19.41216391864
50.4649570755,19.391413714560002
50.45168363845,19.3499133064
50.4649570755,19.30841289824
50.47823051255,19.266912490080003
50.4915039496,19.225412081920002
50.50477738665,19.18391167376
50.5180508237,19.142411265600003
50.5180508237,19.100910857440002
50.50477738665,19.05941044928
50.4915039496,19.01791004112
50.47823051255,18.97640963296
50.4649570755,18.934909224800002
50.4649570755,18.89340881664
50.45168363845,18.85190840848
50.4384102014,18.810408000320002
50.42513676435,18.810408000320002
50.4118633273,18.78965779624
50.39858989025,18.810408000320002
50.3853164532,18.78965779624
50.37204301615,18.810408000320002
50.3587695791,18.810408000320002
50.34549614205,18.8311582044
50.332222705,18.85190840848
50.31894926795,18.872658612560002
50.3056758309,18.85190840848
50.29240239385,18.85190840848
50.2791289568,18.810408000320002
50.26585551975,18.76890759216
50.2525820827,18.810408000320002
50.23930864565,18.85190840848
50.2260352086,18.89340881664
50.21276177155,18.91415902072
50.1994883345,18.95565942888
50.18621489745,18.91415902072
50.1729414604,18.89340881664
50.15966802335,18.85190840848
50.1463945863,18.810408000320002
50.13312114925,18.76890759216
50.1198477122,18.727407184
50.10657427515,18.685906775840003
50.0933008381,18.644406367680002
50.08002740105,18.644406367680002
50.066753964,18.66515657176
50.05348052695,18.70665697992
50.0402070899,18.685906775840003
50.02693365285,18.644406367680002
50.0136602158,18.623656163600003
50.00038677875,18.582155755440002
49.9871133417,18.60290595952
49.97383990465,18.561405551360004
49.9605664676,18.519905143200003
49.94729303055,18.561405551360004
49.9340195935,18.60290595952
49.92074615645,18.561405551360004
49.9074727194,18.582155755440002
49.89419928235,18.623656163600003
49.8809258453,18.623656163600003
49.86765240825,18.644406367680002
49.8543789712,18.60290595952
49.84110553415,18.623656163600003
49.8278320971,18.623656163600003
49.81455866005,18.60290595952
49.801285223,18.60290595952
49.78801178595,18.561405551360004
49.7747383489,18.582155755440002
49.76146491185,18.561405551360004
49.7481914748,18.561405551360004
49.73491803775,18.561405551360004
49.7216446007,18.582155755440002
49.70837116365,18.582155755440002
49.6950977266,18.60290595952
49.68182428955,18.623656163600003
49.668550852500005,18.66515657176
49.65527741545,18.70665697992
49.6420039784,18.685906775840003
49.62873054135,18.70665697992
49.6154571043,18.685906775840003
49.60218366725,18.70665697992
49.5889102302,18.727407184
49.57563679315,18.76890759216
49.5623633561,18.810408000320002
49.549089919050004,18.8311582044
49.535816482,18.810408000320002
49.52254304495,18.8311582044
49.5092696079,18.810408000320002
49.49599617085,18.8311582044
49.4827227338,18.8311582044
49.46944929675,18.810408000320002
49.456175859700004,18.8311582044
49.44290242265,18.85190840848
49.429628985600004,18.85190840848
49.41635554855,18.8311582044
49.4030821115,18.872658612560002
49.38980867445,18.8311582044
49.3765352374,18.8311582044
49.36326180035,18.872658612560002
